method,id,lat,lon
mclp,77,51.421516508609784,-0.31352387231871964
mclp,78,51.493827995382404,-0.354320987604098
mclp,79,51.55204163830002,-0.4034890622811473
mclp,80,51.556950792537265,0.2521006168077536
mclp,81,51.3183628195418,-0.1702451548207761
mclp,82,51.45179593590776,0.050982092524254265
mclp,83,51.44992251894411,0.17976897443189166
mclp,84,51.41338445156892,-0.4248585148436372
mclp,85,51.418385639017856,-0.2388031089350176
mclp,86,51.62442799548226,-0.23645098747582574
mclp,87,51.5444489228041,-0.07569604537801704
mclp,88,51.48859799538678,0.1946290126297732
mclp,89,51.44407493889588,-0.05095856513241518
mclp,90,51.62458586687356,0.0432438697750089
mclp,91,51.48421799537326,-0.5071159876795314
mclp,92,51.34256499527145,-0.24468498764304825
mclp,93,51.35442668797159,0.10204994647444156
mclp,94,51.45746699536497,0.25044301263392954
mclp,95,51.37354340328532,-0.16897085116194063
mclp,96,51.66307317872169,-0.39184032096214577
mclp,97,51.49183073326168,0.2996963887229519
mclp,98,51.68445327587685,-0.1016857890313699
mclp,99,51.39989599532094,0.14532301255654317
mclp,100,51.69033799553257,-0.19832798742081426
mclp,101,51.6186044049525,0.3000426320460434
mclp,102,51.505252677567654,-0.4660370015341468
mclp,103,51.38040999529729,-0.37194198767750714
mclp,104,51.635510611891725,-0.20225347704678207
mclp,105,51.65641552181984,0.07748667193542298
mclp,106,51.432679042443645,0.30861551531564496
mclp,107,51.35261199527474,-0.4850159877447552
mclp,108,51.310945995254485,0.06268201246928154
mclp,109,51.41308899531934,-0.5298529877306629
mclp,110,51.68610680414866,-0.0006392895165935593
mclp,111,51.32126786692766,-0.06679530648863605
mclp,112,51.65192184700362,-0.356602403189151
mclp,113,51.33066199526122,-0.32427198768509896
mclp,114,51.54254732898782,0.2884252157863279
mclp,115,51.56374011596154,-0.26249212531657184
mclp,116,51.364058019804006,-0.010831275852838199
mclp,117,51.580456224359374,-0.5033087479189609
mclp,118,51.296634995237795,-0.23768098766688675
mclp,119,51.6377383074752,-0.49762726538492147
mclp,120,51.50639269384513,0.22442922576827795
mclp,121,51.41127099533103,0.23625201260045364
mclp,122,51.51783799539849,-0.5247109876685604
mclp,123,51.39513863513019,-0.4460400894689013
mclp,124,51.6730766641072,0.10172435742183755
mclp,125,51.656068028804974,-0.2756030811587672
mclp,126,51.28469999523871,0.20216101251047117
mclp,127,51.683116224180644,-0.18240712047965374
mclp,128,51.29353384448869,-0.36079166244367705
mclp,129,51.67840799552209,-0.380022987510222
mclp,130,51.626540347508225,0.3453686078065093
mclp,131,51.48755368968919,0.12163036462899858
mclp,132,51.376316479596234,-0.2993283436103523
mclp,133,51.694644328982044,-0.32361898514430426
mclp,134,51.32514899525331,-0.5424689877868544
mclp,135,51.640668995498835,0.16596201270812577
mclp,136,51.34240899528181,0.2676750125716054
mclp,137,51.39221718394979,0.31009056455421724
mclp,138,51.685987995533715,0.2606600127743081
mclp,139,51.37709305219756,-0.5305394786246829
mclp,140,51.28473599523154,-0.11690298762179638
mclp,141,51.57318199545087,0.3136650127288479
mclp,142,51.28025199523331,0.10915701247003418
mclp,143,51.693170995535695,-0.07809298736584933
mclp,144,51.35041890595508,0.11535528798375998
mclp,145,51.479946000236225,0.3130189760010086
mclp,146,51.29215699524657,0.3071240125568304
mclp,147,51.30679199524417,-0.2932159876852855
mclp,148,51.309955995244394,-0.40608798773365334
